test_index,image_id,source_path,source_record_index,true_class,predicted_class,confidence,top1_correct,top5_correct,saved_image,error_type
531,cifar10_test_00531,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,531,airplane,bird,0.8126731514930725,False,True,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_pretrained_finetuned/failure_images/00531_true-airplane_pred-bird.png,false_negative_for_airplane;false_positive_for_bird
551,cifar10_test_00551,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,551,dog,cat,0.9984951019287109,False,True,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_pretrained_finetuned/failure_images/00551_true-dog_pred-cat.png,false_negative_for_dog;false_positive_for_cat
672,cifar10_test_00672,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,672,frog,bird,0.9643124341964722,False,True,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_pretrained_finetuned/failure_images/00672_true-frog_pred-bird.png,false_negative_for_frog;false_positive_for_bird
683,cifar10_test_00683,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,683,ship,airplane,0.999376118183136,False,True,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_pretrained_finetuned/failure_images/00683_true-ship_pred-airplane.png,false_negative_for_ship;false_positive_for_airplane
734,cifar10_test_00734,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,734,truck,automobile,0.8978161811828613,False,True,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_pretrained_finetuned/failure_images/00734_true-truck_pred-automobile.png,false_negative_for_truck;false_positive_for_automobile
810,cifar10_test_00810,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,810,dog,cat,0.9998754262924194,False,True,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_pretrained_finetuned/failure_images/00810_true-dog_pred-cat.png,false_negative_for_dog;false_positive_for_cat
925,cifar10_test_00925,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,925,dog,cat,0.5881982445716858,False,True,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_pretrained_finetuned/failure_images/00925_true-dog_pred-cat.png,false_negative_for_dog;false_positive_for_cat
1227,cifar10_test_01227,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,1227,cat,dog,0.9999979734420776,False,True,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_pretrained_finetuned/failure_images/01227_true-cat_pred-dog.png,false_negative_for_cat;false_positive_for_dog
1236,cifar10_test_01236,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,1236,horse,dog,0.9995613694190979,False,True,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_pretrained_finetuned/failure_images/01236_true-horse_pred-dog.png,false_negative_for_horse;false_positive_for_dog
1307,cifar10_test_01307,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,1307,bird,airplane,0.9056934714317322,False,True,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_pretrained_finetuned/failure_images/01307_true-bird_pred-airplane.png,false_negative_for_bird;false_positive_for_airplane
1440,cifar10_test_01440,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,1440,airplane,ship,0.9251818656921387,False,True,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_pretrained_finetuned/failure_images/01440_true-airplane_pred-ship.png,false_negative_for_airplane;false_positive_for_ship
1442,cifar10_test_01442,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,1442,cat,dog,0.999607264995575,False,True,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_pretrained_finetuned/failure_images/01442_true-cat_pred-dog.png,false_negative_for_cat;false_positive_for_dog
1492,cifar10_test_01492,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,1492,truck,automobile,0.9996623992919922,False,True,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_pretrained_finetuned/failure_images/01492_true-truck_pred-automobile.png,false_negative_for_truck;false_positive_for_automobile
1506,cifar10_test_01506,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,1506,dog,horse,0.9999927282333374,False,True,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_pretrained_finetuned/failure_images/01506_true-dog_pred-horse.png,false_negative_for_dog;false_positive_for_horse
1732,cifar10_test_01732,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,1732,truck,automobile,0.9999947547912598,False,True,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_pretrained_finetuned/failure_images/01732_true-truck_pred-automobile.png,false_negative_for_truck;false_positive_for_automobile
1957,cifar10_test_01957,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,1957,cat,dog,0.9974135756492615,False,True,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_pretrained_finetuned/failure_images/01957_true-cat_pred-dog.png,false_negative_for_cat;false_positive_for_dog
1969,cifar10_test_01969,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,1969,automobile,truck,0.9999991655349731,False,True,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_pretrained_finetuned/failure_images/01969_true-automobile_pred-truck.png,false_negative_for_automobile;false_positive_for_truck
2010,cifar10_test_02010,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,2010,horse,cat,0.9025810360908508,False,True,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_pretrained_finetuned/failure_images/02010_true-horse_pred-cat.png,false_negative_for_horse;false_positive_for_cat
2078,cifar10_test_02078,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,2078,bird,frog,0.7914284467697144,False,True,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_pretrained_finetuned/failure_images/02078_true-bird_pred-frog.png,false_negative_for_bird;false_positive_for_frog
2187,cifar10_test_02187,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,2187,dog,cat,0.9995083808898926,False,True,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_pretrained_finetuned/failure_images/02187_true-dog_pred-cat.png,false_negative_for_dog;false_positive_for_cat
2405,cifar10_test_02405,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,2405,cat,frog,0.9999998807907104,False,True,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_pretrained_finetuned/failure_images/02405_true-cat_pred-frog.png,false_negative_for_cat;false_positive_for_frog
2525,cifar10_test_02525,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,2525,dog,cat,0.999821126461029,False,True,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_pretrained_finetuned/failure_images/02525_true-dog_pred-cat.png,false_negative_for_dog;false_positive_for_cat
2530,cifar10_test_02530,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,2530,frog,bird,0.5155426263809204,False,True,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_pretrained_finetuned/failure_images/02530_true-frog_pred-bird.png,false_negative_for_frog;false_positive_for_bird
2532,cifar10_test_02532,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,2532,airplane,automobile,0.9999899864196777,False,True,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_pretrained_finetuned/failure_images/02532_true-airplane_pred-automobile.png,false_negative_for_airplane;false_positive_for_automobile
2592,cifar10_test_02592,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,2592,bird,deer,0.9989567995071411,False,True,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_pretrained_finetuned/failure_images/02592_true-bird_pred-deer.png,false_negative_for_bird;false_positive_for_deer
2605,cifar10_test_02605,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,2605,deer,cat,0.5072640776634216,False,True,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_pretrained_finetuned/failure_images/02605_true-deer_pred-cat.png,false_negative_for_deer;false_positive_for_cat
2798,cifar10_test_02798,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,2798,cat,dog,0.999984622001648,False,True,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_pretrained_finetuned/failure_images/02798_true-cat_pred-dog.png,false_negative_for_cat;false_positive_for_dog
2804,cifar10_test_02804,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,2804,cat,dog,0.9999988079071045,False,True,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_pretrained_finetuned/failure_images/02804_true-cat_pred-dog.png,false_negative_for_cat;false_positive_for_dog
2840,cifar10_test_02840,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,2840,cat,dog,0.9480446577072144,False,True,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_pretrained_finetuned/failure_images/02840_true-cat_pred-dog.png,false_negative_for_cat;false_positive_for_dog
2845,cifar10_test_02845,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,2845,dog,deer,0.995179295539856,False,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_pretrained_finetuned/failure_images/02845_true-dog_pred-deer.png,false_negative_for_dog;false_positive_for_deer
2854,cifar10_test_02854,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,2854,truck,automobile,0.9999958276748657,False,True,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_pretrained_finetuned/failure_images/02854_true-truck_pred-automobile.png,false_negative_for_truck;false_positive_for_automobile
3059,cifar10_test_03059,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,3059,dog,deer,0.9619340896606445,False,True,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_pretrained_finetuned/failure_images/03059_true-dog_pred-deer.png,false_negative_for_dog;false_positive_for_deer
3192,cifar10_test_03192,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,3192,dog,deer,0.9999979734420776,False,True,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_pretrained_finetuned/failure_images/03192_true-dog_pred-deer.png,false_negative_for_dog;false_positive_for_deer
3306,cifar10_test_03306,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,3306,dog,deer,0.9831667542457581,False,True,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_pretrained_finetuned/failure_images/03306_true-dog_pred-deer.png,false_negative_for_dog;false_positive_for_deer
3343,cifar10_test_03343,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,3343,cat,dog,0.9999051094055176,False,True,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_pretrained_finetuned/failure_images/03343_true-cat_pred-dog.png,false_negative_for_cat;false_positive_for_dog
3443,cifar10_test_03443,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,3443,deer,bird,0.9999884366989136,False,True,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_pretrained_finetuned/failure_images/03443_true-deer_pred-bird.png,false_negative_for_deer;false_positive_for_bird
3444,cifar10_test_03444,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,3444,airplane,bird,0.9999955892562866,False,True,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_pretrained_finetuned/failure_images/03444_true-airplane_pred-bird.png,false_negative_for_airplane;false_positive_for_bird
3450,cifar10_test_03450,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,3450,truck,automobile,0.9999946355819702,False,True,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_pretrained_finetuned/failure_images/03450_true-truck_pred-automobile.png,false_negative_for_truck;false_positive_for_automobile
3490,cifar10_test_03490,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,3490,airplane,ship,0.9994175434112549,False,True,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_pretrained_finetuned/failure_images/03490_true-airplane_pred-ship.png,false_negative_for_airplane;false_positive_for_ship
3501,cifar10_test_03501,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,3501,truck,automobile,0.9963746666908264,False,True,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_pretrained_finetuned/failure_images/03501_true-truck_pred-automobile.png,false_negative_for_truck;false_positive_for_automobile
3514,cifar10_test_03514,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,3514,bird,horse,0.9998606443405151,False,True,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_pretrained_finetuned/failure_images/03514_true-bird_pred-horse.png,false_negative_for_bird;false_positive_for_horse
3560,cifar10_test_03560,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,3560,automobile,truck,0.9999985694885254,False,True,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_pretrained_finetuned/failure_images/03560_true-automobile_pred-truck.png,false_negative_for_automobile;false_positive_for_truck
3600,cifar10_test_03600,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,3600,deer,dog,0.9999874830245972,False,True,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_pretrained_finetuned/failure_images/03600_true-deer_pred-dog.png,false_negative_for_deer;false_positive_for_dog
3645,cifar10_test_03645,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,3645,automobile,truck,0.9954715967178345,False,True,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_pretrained_finetuned/failure_images/03645_true-automobile_pred-truck.png,false_negative_for_automobile;false_positive_for_truck
3704,cifar10_test_03704,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,3704,dog,cat,0.9168968796730042,False,True,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_pretrained_finetuned/failure_images/03704_true-dog_pred-cat.png,false_negative_for_dog;false_positive_for_cat
3708,cifar10_test_03708,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,3708,deer,bird,0.8951501846313477,False,True,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_pretrained_finetuned/failure_images/03708_true-deer_pred-bird.png,false_negative_for_deer;false_positive_for_bird
3744,cifar10_test_03744,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,3744,deer,horse,0.9815007448196411,False,True,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_pretrained_finetuned/failure_images/03744_true-deer_pred-horse.png,false_negative_for_deer;false_positive_for_horse
3789,cifar10_test_03789,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,3789,truck,automobile,0.9999997615814209,False,True,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_pretrained_finetuned/failure_images/03789_true-truck_pred-automobile.png,false_negative_for_truck;false_positive_for_automobile
3799,cifar10_test_03799,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,3799,cat,dog,0.630188524723053,False,True,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_pretrained_finetuned/failure_images/03799_true-cat_pred-dog.png,false_negative_for_cat;false_positive_for_dog
3867,cifar10_test_03867,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,3867,cat,dog,0.8441007137298584,False,True,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_pretrained_finetuned/failure_images/03867_true-cat_pred-dog.png,false_negative_for_cat;false_positive_for_dog
3977,cifar10_test_03977,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,3977,cat,frog,0.9999648332595825,False,True,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_pretrained_finetuned/failure_images/03977_true-cat_pred-frog.png,false_negative_for_cat;false_positive_for_frog
4012,cifar10_test_04012,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,4012,cat,dog,0.9690784811973572,False,True,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_pretrained_finetuned/failure_images/04012_true-cat_pred-dog.png,false_negative_for_cat;false_positive_for_dog
4016,cifar10_test_04016,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,4016,frog,bird,0.8767281174659729,False,True,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_pretrained_finetuned/failure_images/04016_true-frog_pred-bird.png,false_negative_for_frog;false_positive_for_bird
4054,cifar10_test_04054,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,4054,horse,truck,0.8271800875663757,False,True,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_pretrained_finetuned/failure_images/04054_true-horse_pred-truck.png,false_negative_for_horse;false_positive_for_truck
4152,cifar10_test_04152,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,4152,dog,cat,0.999976396560669,False,True,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_pretrained_finetuned/failure_images/04152_true-dog_pred-cat.png,false_negative_for_dog;false_positive_for_cat
4198,cifar10_test_04198,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,4198,ship,airplane,0.897052526473999,False,True,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_pretrained_finetuned/failure_images/04198_true-ship_pred-airplane.png,false_negative_for_ship;false_positive_for_airplane
4255,cifar10_test_04255,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,4255,truck,frog,0.9974406957626343,False,True,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_pretrained_finetuned/failure_images/04255_true-truck_pred-frog.png,false_negative_for_truck;false_positive_for_frog
4276,cifar10_test_04276,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,4276,truck,automobile,0.9999743700027466,False,True,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_pretrained_finetuned/failure_images/04276_true-truck_pred-automobile.png,false_negative_for_truck;false_positive_for_automobile
4309,cifar10_test_04309,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,4309,horse,deer,0.9954426288604736,False,True,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_pretrained_finetuned/failure_images/04309_true-horse_pred-deer.png,false_negative_for_horse;false_positive_for_deer
4495,cifar10_test_04495,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,4495,cat,dog,0.9978128671646118,False,True,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_pretrained_finetuned/failure_images/04495_true-cat_pred-dog.png,false_negative_for_cat;false_positive_for_dog
4528,cifar10_test_04528,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,4528,dog,deer,0.9437574744224548,False,True,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_pretrained_finetuned/failure_images/04528_true-dog_pred-deer.png,false_negative_for_dog;false_positive_for_deer
4555,cifar10_test_04555,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,4555,dog,cat,0.9996739625930786,False,True,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_pretrained_finetuned/failure_images/04555_true-dog_pred-cat.png,false_negative_for_dog;false_positive_for_cat
4590,cifar10_test_04590,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,4590,truck,automobile,0.6311058402061462,False,True,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_pretrained_finetuned/failure_images/04590_true-truck_pred-automobile.png,false_negative_for_truck;false_positive_for_automobile
4614,cifar10_test_04614,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,4614,cat,dog,0.9999051094055176,False,True,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_pretrained_finetuned/failure_images/04614_true-cat_pred-dog.png,false_negative_for_cat;false_positive_for_dog
4646,cifar10_test_04646,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,4646,bird,cat,0.9999969005584717,False,True,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_pretrained_finetuned/failure_images/04646_true-bird_pred-cat.png,false_negative_for_bird;false_positive_for_cat
4686,cifar10_test_04686,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,4686,airplane,ship,0.9997580647468567,False,True,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_pretrained_finetuned/failure_images/04686_true-airplane_pred-ship.png,false_negative_for_airplane;false_positive_for_ship
4740,cifar10_test_04740,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,4740,dog,cat,0.9999784231185913,False,True,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_pretrained_finetuned/failure_images/04740_true-dog_pred-cat.png,false_negative_for_dog;false_positive_for_cat
4784,cifar10_test_04784,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,4784,airplane,ship,0.9895656108856201,False,True,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_pretrained_finetuned/failure_images/04784_true-airplane_pred-ship.png,false_negative_for_airplane;false_positive_for_ship
4906,cifar10_test_04906,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,4906,dog,cat,0.9998878240585327,False,True,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_pretrained_finetuned/failure_images/04906_true-dog_pred-cat.png,false_negative_for_dog;false_positive_for_cat
4910,cifar10_test_04910,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,4910,ship,truck,0.9999651908874512,False,True,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_pretrained_finetuned/failure_images/04910_true-ship_pred-truck.png,false_negative_for_ship;false_positive_for_truck
