test_index,image_id,source_path,source_record_index,true_class,predicted_class,confidence,top1_correct,top5_correct,saved_image,error_type
69,cifar10_test_00069,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,69,horse,deer,0.6223794221878052,False,True,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_scratch/failure_images/00069_true-horse_pred-deer.png,false_negative_for_horse;false_positive_for_deer
77,cifar10_test_00077,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,77,cat,dog,0.6920974850654602,False,True,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_scratch/failure_images/00077_true-cat_pred-dog.png,false_negative_for_cat;false_positive_for_dog
85,cifar10_test_00085,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,85,dog,horse,0.5887849926948547,False,True,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_scratch/failure_images/00085_true-dog_pred-horse.png,false_negative_for_dog;false_positive_for_horse
87,cifar10_test_00087,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,87,horse,truck,0.6052062511444092,False,True,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_scratch/failure_images/00087_true-horse_pred-truck.png,false_negative_for_horse;false_positive_for_truck
118,cifar10_test_00118,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,118,bird,cat,0.9983869791030884,False,True,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_scratch/failure_images/00118_true-bird_pred-cat.png,false_negative_for_bird;false_positive_for_cat
125,cifar10_test_00125,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,125,airplane,bird,0.859119713306427,False,True,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_scratch/failure_images/00125_true-airplane_pred-bird.png,false_negative_for_airplane;false_positive_for_bird
128,cifar10_test_00128,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,128,dog,frog,0.999836802482605,False,True,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_scratch/failure_images/00128_true-dog_pred-frog.png,false_negative_for_dog;false_positive_for_frog
129,cifar10_test_00129,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,129,bird,airplane,0.8778870701789856,False,True,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_scratch/failure_images/00129_true-bird_pred-airplane.png,false_negative_for_bird;false_positive_for_airplane
139,cifar10_test_00139,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,139,truck,ship,0.7395556569099426,False,True,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_scratch/failure_images/00139_true-truck_pred-ship.png,false_negative_for_truck;false_positive_for_ship
145,cifar10_test_00145,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,145,horse,dog,0.4916272461414337,False,True,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_scratch/failure_images/00145_true-horse_pred-dog.png,false_negative_for_horse;false_positive_for_dog
147,cifar10_test_00147,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,147,bird,dog,0.7742945551872253,False,True,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_scratch/failure_images/00147_true-bird_pred-dog.png,false_negative_for_bird;false_positive_for_dog
148,cifar10_test_00148,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,148,dog,horse,0.7935452461242676,False,True,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_scratch/failure_images/00148_true-dog_pred-horse.png,false_negative_for_dog;false_positive_for_horse
162,cifar10_test_00162,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,162,frog,cat,0.9049831032752991,False,True,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_scratch/failure_images/00162_true-frog_pred-cat.png,false_negative_for_frog;false_positive_for_cat
165,cifar10_test_00165,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,165,deer,bird,0.9961287975311279,False,True,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_scratch/failure_images/00165_true-deer_pred-bird.png,false_negative_for_deer;false_positive_for_bird
178,cifar10_test_00178,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,178,dog,cat,0.9999998807907104,False,True,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_scratch/failure_images/00178_true-dog_pred-cat.png,false_negative_for_dog;false_positive_for_cat
188,cifar10_test_00188,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,188,deer,cat,0.9996792078018188,False,True,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_scratch/failure_images/00188_true-deer_pred-cat.png,false_negative_for_deer;false_positive_for_cat
189,cifar10_test_00189,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,189,airplane,ship,0.5118435621261597,False,True,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_scratch/failure_images/00189_true-airplane_pred-ship.png,false_negative_for_airplane;false_positive_for_ship
201,cifar10_test_00201,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,201,automobile,airplane,0.9994801878929138,False,True,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_scratch/failure_images/00201_true-automobile_pred-airplane.png,false_negative_for_automobile;false_positive_for_airplane
221,cifar10_test_00221,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,221,frog,deer,0.4607439637184143,False,True,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_scratch/failure_images/00221_true-frog_pred-deer.png,false_negative_for_frog;false_positive_for_deer
242,cifar10_test_00242,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,242,ship,automobile,0.33678731322288513,False,True,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_scratch/failure_images/00242_true-ship_pred-automobile.png,false_negative_for_ship;false_positive_for_automobile
262,cifar10_test_00262,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,262,dog,cat,0.7689348459243774,False,True,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_scratch/failure_images/00262_true-dog_pred-cat.png,false_negative_for_dog;false_positive_for_cat
263,cifar10_test_00263,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,263,horse,dog,0.7857076525688171,False,True,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_scratch/failure_images/00263_true-horse_pred-dog.png,false_negative_for_horse;false_positive_for_dog
264,cifar10_test_00264,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,264,airplane,ship,0.8324130177497864,False,True,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_scratch/failure_images/00264_true-airplane_pred-ship.png,false_negative_for_airplane;false_positive_for_ship
271,cifar10_test_00271,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,271,cat,dog,0.9605243802070618,False,True,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_scratch/failure_images/00271_true-cat_pred-dog.png,false_negative_for_cat;false_positive_for_dog
277,cifar10_test_00277,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,277,cat,bird,0.543247640132904,False,True,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_scratch/failure_images/00277_true-cat_pred-bird.png,false_negative_for_cat;false_positive_for_bird
287,cifar10_test_00287,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,287,airplane,ship,0.9998632669448853,False,True,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_scratch/failure_images/00287_true-airplane_pred-ship.png,false_negative_for_airplane;false_positive_for_ship
309,cifar10_test_00309,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,309,frog,deer,0.9987947940826416,False,True,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_scratch/failure_images/00309_true-frog_pred-deer.png,false_negative_for_frog;false_positive_for_deer
312,cifar10_test_00312,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,312,ship,airplane,0.9874261617660522,False,True,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_scratch/failure_images/00312_true-ship_pred-airplane.png,false_negative_for_ship;false_positive_for_airplane
316,cifar10_test_00316,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,316,horse,bird,0.578175961971283,False,True,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_scratch/failure_images/00316_true-horse_pred-bird.png,false_negative_for_horse;false_positive_for_bird
324,cifar10_test_00324,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,324,deer,dog,0.7591482400894165,False,True,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_scratch/failure_images/00324_true-deer_pred-dog.png,false_negative_for_deer;false_positive_for_dog
332,cifar10_test_00332,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,332,cat,frog,0.5233830809593201,False,True,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_scratch/failure_images/00332_true-cat_pred-frog.png,false_negative_for_cat;false_positive_for_frog
340,cifar10_test_00340,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,340,bird,deer,0.9642799496650696,False,True,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_scratch/failure_images/00340_true-bird_pred-deer.png,false_negative_for_bird;false_positive_for_deer
355,cifar10_test_00355,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,355,horse,deer,0.9999971389770508,False,True,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_scratch/failure_images/00355_true-horse_pred-deer.png,false_negative_for_horse;false_positive_for_deer
356,cifar10_test_00356,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,356,cat,dog,0.9976971745491028,False,True,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_scratch/failure_images/00356_true-cat_pred-dog.png,false_negative_for_cat;false_positive_for_dog
363,cifar10_test_00363,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,363,automobile,airplane,0.8722246289253235,False,True,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_scratch/failure_images/00363_true-automobile_pred-airplane.png,false_negative_for_automobile;false_positive_for_airplane
376,cifar10_test_00376,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,376,airplane,truck,0.989587664604187,False,True,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_scratch/failure_images/00376_true-airplane_pred-truck.png,false_negative_for_airplane;false_positive_for_truck
387,cifar10_test_00387,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,387,bird,horse,0.9917883276939392,False,True,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_scratch/failure_images/00387_true-bird_pred-horse.png,false_negative_for_bird;false_positive_for_horse
401,cifar10_test_00401,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,401,ship,automobile,0.999951958656311,False,True,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_scratch/failure_images/00401_true-ship_pred-automobile.png,false_negative_for_ship;false_positive_for_automobile
405,cifar10_test_00405,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,405,deer,cat,0.6900972127914429,False,True,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_scratch/failure_images/00405_true-deer_pred-cat.png,false_negative_for_deer;false_positive_for_cat
433,cifar10_test_00433,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,433,horse,deer,0.9300071001052856,False,True,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_scratch/failure_images/00433_true-horse_pred-deer.png,false_negative_for_horse;false_positive_for_deer
439,cifar10_test_00439,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,439,automobile,truck,0.7698708176612854,False,True,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_scratch/failure_images/00439_true-automobile_pred-truck.png,false_negative_for_automobile;false_positive_for_truck
456,cifar10_test_00456,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,456,cat,deer,0.9824674725532532,False,True,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_scratch/failure_images/00456_true-cat_pred-deer.png,false_negative_for_cat;false_positive_for_deer
458,cifar10_test_00458,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,458,deer,cat,0.6286293268203735,False,True,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_scratch/failure_images/00458_true-deer_pred-cat.png,false_negative_for_deer;false_positive_for_cat
463,cifar10_test_00463,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,463,deer,dog,0.9830968379974365,False,True,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_scratch/failure_images/00463_true-deer_pred-dog.png,false_negative_for_deer;false_positive_for_dog
473,cifar10_test_00473,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,473,airplane,ship,0.9578449726104736,False,True,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_scratch/failure_images/00473_true-airplane_pred-ship.png,false_negative_for_airplane;false_positive_for_ship
478,cifar10_test_00478,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,478,dog,cat,0.9818055033683777,False,True,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_scratch/failure_images/00478_true-dog_pred-cat.png,false_negative_for_dog;false_positive_for_cat
480,cifar10_test_00480,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,480,ship,truck,0.3687087595462799,False,True,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_scratch/failure_images/00480_true-ship_pred-truck.png,false_negative_for_ship;false_positive_for_truck
497,cifar10_test_00497,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,497,bird,dog,0.973099946975708,False,True,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_scratch/failure_images/00497_true-bird_pred-dog.png,false_negative_for_bird;false_positive_for_dog
518,cifar10_test_00518,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,518,dog,cat,0.9907894730567932,False,True,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_scratch/failure_images/00518_true-dog_pred-cat.png,false_negative_for_dog;false_positive_for_cat
551,cifar10_test_00551,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,551,dog,cat,0.993122398853302,False,True,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_scratch/failure_images/00551_true-dog_pred-cat.png,false_negative_for_dog;false_positive_for_cat
567,cifar10_test_00567,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,567,horse,cat,0.6627917885780334,False,True,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_scratch/failure_images/00567_true-horse_pred-cat.png,false_negative_for_horse;false_positive_for_cat
577,cifar10_test_00577,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,577,truck,ship,0.9969438910484314,False,True,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_scratch/failure_images/00577_true-truck_pred-ship.png,false_negative_for_truck;false_positive_for_ship
615,cifar10_test_00615,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,615,ship,truck,0.998802900314331,False,True,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_scratch/failure_images/00615_true-ship_pred-truck.png,false_negative_for_ship;false_positive_for_truck
637,cifar10_test_00637,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,637,cat,bird,0.982542872428894,False,True,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_scratch/failure_images/00637_true-cat_pred-bird.png,false_negative_for_cat;false_positive_for_bird
646,cifar10_test_00646,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,646,cat,deer,0.5258451700210571,False,True,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_scratch/failure_images/00646_true-cat_pred-deer.png,false_negative_for_cat;false_positive_for_deer
655,cifar10_test_00655,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,655,bird,deer,0.9332247376441956,False,True,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_scratch/failure_images/00655_true-bird_pred-deer.png,false_negative_for_bird;false_positive_for_deer
672,cifar10_test_00672,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,672,frog,deer,0.960085928440094,False,True,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_scratch/failure_images/00672_true-frog_pred-deer.png,false_negative_for_frog;false_positive_for_deer
680,cifar10_test_00680,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,680,truck,automobile,0.9996792078018188,False,True,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_scratch/failure_images/00680_true-truck_pred-automobile.png,false_negative_for_truck;false_positive_for_automobile
682,cifar10_test_00682,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,682,deer,horse,0.5392835736274719,False,True,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_scratch/failure_images/00682_true-deer_pred-horse.png,false_negative_for_deer;false_positive_for_horse
683,cifar10_test_00683,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,683,ship,airplane,0.9990768432617188,False,True,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_scratch/failure_images/00683_true-ship_pred-airplane.png,false_negative_for_ship;false_positive_for_airplane
687,cifar10_test_00687,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,687,frog,bird,0.6261861324310303,False,True,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_scratch/failure_images/00687_true-frog_pred-bird.png,false_negative_for_frog;false_positive_for_bird
725,cifar10_test_00725,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,725,bird,airplane,0.6744583249092102,False,True,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_scratch/failure_images/00725_true-bird_pred-airplane.png,false_negative_for_bird;false_positive_for_airplane
727,cifar10_test_00727,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,727,cat,dog,0.5682952404022217,False,True,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_scratch/failure_images/00727_true-cat_pred-dog.png,false_negative_for_cat;false_positive_for_dog
734,cifar10_test_00734,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,734,truck,automobile,0.5358868837356567,False,True,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_scratch/failure_images/00734_true-truck_pred-automobile.png,false_negative_for_truck;false_positive_for_automobile
735,cifar10_test_00735,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,735,deer,bird,0.9618265628814697,False,True,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_scratch/failure_images/00735_true-deer_pred-bird.png,false_negative_for_deer;false_positive_for_bird
749,cifar10_test_00749,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,749,dog,cat,0.7747730612754822,False,True,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_scratch/failure_images/00749_true-dog_pred-cat.png,false_negative_for_dog;false_positive_for_cat
767,cifar10_test_00767,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,767,airplane,truck,0.6950908899307251,False,True,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_scratch/failure_images/00767_true-airplane_pred-truck.png,false_negative_for_airplane;false_positive_for_truck
770,cifar10_test_00770,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,770,frog,cat,0.7535597085952759,False,True,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_scratch/failure_images/00770_true-frog_pred-cat.png,false_negative_for_frog;false_positive_for_cat
771,cifar10_test_00771,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,771,automobile,airplane,0.8242545127868652,False,True,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_scratch/failure_images/00771_true-automobile_pred-airplane.png,false_negative_for_automobile;false_positive_for_airplane
773,cifar10_test_00773,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,773,deer,frog,0.9923107624053955,False,True,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_scratch/failure_images/00773_true-deer_pred-frog.png,false_negative_for_deer;false_positive_for_frog
775,cifar10_test_00775,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,775,bird,dog,0.9590839743614197,False,True,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_scratch/failure_images/00775_true-bird_pred-dog.png,false_negative_for_bird;false_positive_for_dog
776,cifar10_test_00776,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,776,bird,dog,0.6791211366653442,False,True,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_scratch/failure_images/00776_true-bird_pred-dog.png,false_negative_for_bird;false_positive_for_dog
790,cifar10_test_00790,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,790,cat,airplane,0.9991838335990906,False,True,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_scratch/failure_images/00790_true-cat_pred-airplane.png,false_negative_for_cat;false_positive_for_airplane
