test_index,image_id,source_path,source_record_index,true_class,vit_scratch_predicted_class,vit_scratch_confidence,vit_scratch_correct,vit_scratch_failure_image,mamba_scratch_predicted_class,mamba_scratch_confidence,mamba_scratch_correct,mamba_scratch_failure_image,vit_pretrained_finetuned_predicted_class,vit_pretrained_finetuned_confidence,vit_pretrained_finetuned_correct,vit_pretrained_finetuned_failure_image,mamba_kd_from_scratch_vit_predicted_class,mamba_kd_from_scratch_vit_confidence,mamba_kd_from_scratch_vit_correct,mamba_kd_from_scratch_vit_failure_image,mamba_kd_from_pretrained_vit_predicted_class,mamba_kd_from_pretrained_vit_confidence,mamba_kd_from_pretrained_vit_correct,mamba_kd_from_pretrained_vit_failure_image,failure_count,failed_models,failed_three_or_more,failed_all_models,scratch_pair_teacher_failed_student_passed,scratch_pair_student_failed_teacher_passed,pretrained_pair_teacher_failed_student_passed,pretrained_pair_student_failed_teacher_passed
58,cifar10_test_00058,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,58,deer,frog,0.9834270477294922,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_scratch/failure_images/00058_true-deer_pred-frog.png,cat,0.740386962890625,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_scratch/failure_images/00058_true-deer_pred-cat.png,deer,0.9999960660934448,True,,cat,0.8784341812133789,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_kd_from_scratch_vit/failure_images/00058_true-deer_pred-cat.png,cat,0.9989436268806458,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_kd_from_pretrained_vit/failure_images/00058_true-deer_pred-cat.png,4,vit_scratch;mamba_scratch;mamba_kd_from_scratch_vit;mamba_kd_from_pretrained_vit,True,False,False,False,False,True
59,cifar10_test_00059,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,59,frog,dog,0.5030473470687866,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_scratch/failure_images/00059_true-frog_pred-dog.png,frog,0.9952396154403687,True,,cat,0.9918588995933533,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_pretrained_finetuned/failure_images/00059_true-frog_pred-cat.png,frog,0.672905683517456,True,,bird,0.999860405921936,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_kd_from_pretrained_vit/failure_images/00059_true-frog_pred-bird.png,3,vit_scratch;vit_pretrained_finetuned;mamba_kd_from_pretrained_vit,True,False,True,False,False,False
61,cifar10_test_00061,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,61,cat,cat,0.6481651067733765,True,,dog,0.9999991655349731,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_scratch/failure_images/00061_true-cat_pred-dog.png,dog,0.9952287673950195,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_pretrained_finetuned/failure_images/00061_true-cat_pred-dog.png,dog,0.9034970998764038,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_kd_from_scratch_vit/failure_images/00061_true-cat_pred-dog.png,dog,0.9999992847442627,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_kd_from_pretrained_vit/failure_images/00061_true-cat_pred-dog.png,4,mamba_scratch;vit_pretrained_finetuned;mamba_kd_from_scratch_vit;mamba_kd_from_pretrained_vit,True,False,False,True,False,False
77,cifar10_test_00077,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,77,cat,dog,0.8225728869438171,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_scratch/failure_images/00077_true-cat_pred-dog.png,dog,0.6920974850654602,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_scratch/failure_images/00077_true-cat_pred-dog.png,cat,0.9999996423721313,True,,cat,0.7516891956329346,True,,cat,0.9999960660934448,True,,2,vit_scratch;mamba_scratch,False,False,True,False,False,False
78,cifar10_test_00078,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,78,cat,dog,0.9936732053756714,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_scratch/failure_images/00078_true-cat_pred-dog.png,cat,0.9414545893669128,True,,cat,0.9999502897262573,True,,cat,0.5514549612998962,True,,cat,0.9998019337654114,True,,1,vit_scratch,False,False,True,False,False,False
81,cifar10_test_00081,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,81,automobile,truck,0.7802392840385437,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_scratch/failure_images/00081_true-automobile_pred-truck.png,automobile,0.9997027516365051,True,,automobile,0.9998314380645752,True,,automobile,0.8323879241943359,True,,ship,0.8997949361801147,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_kd_from_pretrained_vit/failure_images/00081_true-automobile_pred-ship.png,2,vit_scratch;mamba_kd_from_pretrained_vit,False,False,True,False,False,True
108,cifar10_test_00108,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,108,ship,cat,0.45012110471725464,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_scratch/failure_images/00108_true-ship_pred-cat.png,ship,0.8400850296020508,True,,ship,1.0,True,,ship,0.673012375831604,True,,ship,0.9999735355377197,True,,1,vit_scratch,False,False,True,False,False,False
115,cifar10_test_00115,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,115,cat,cat,0.729819118976593,True,,cat,0.9999990463256836,True,,cat,0.9999990463256836,True,,dog,0.6987674832344055,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_kd_from_scratch_vit/failure_images/00115_true-cat_pred-dog.png,cat,0.9999825954437256,True,,1,mamba_kd_from_scratch_vit,False,False,False,True,False,False
117,cifar10_test_00117,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,117,deer,horse,0.5949572324752808,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_scratch/failure_images/00117_true-deer_pred-horse.png,deer,0.9999936819076538,True,,deer,0.9999998807907104,True,,deer,0.8847725987434387,True,,deer,0.9973183274269104,True,,1,vit_scratch,False,False,True,False,False,False
118,cifar10_test_00118,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,118,bird,cat,0.9810173511505127,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_scratch/failure_images/00118_true-bird_pred-cat.png,cat,0.9983869791030884,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_scratch/failure_images/00118_true-bird_pred-cat.png,bird,0.9999974966049194,True,,cat,0.9971332550048828,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_kd_from_scratch_vit/failure_images/00118_true-bird_pred-cat.png,cat,0.9871282577514648,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_kd_from_pretrained_vit/failure_images/00118_true-bird_pred-cat.png,4,vit_scratch;mamba_scratch;mamba_kd_from_scratch_vit;mamba_kd_from_pretrained_vit,True,False,False,False,False,True
127,cifar10_test_00127,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,127,cat,frog,0.9682860970497131,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_scratch/failure_images/00127_true-cat_pred-frog.png,cat,0.8710071444511414,True,,cat,0.9999716281890869,True,,cat,0.5925828218460083,True,,cat,0.9999895095825195,True,,1,vit_scratch,False,False,True,False,False,False
147,cifar10_test_00147,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,147,bird,cat,0.5435674786567688,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_scratch/failure_images/00147_true-bird_pred-cat.png,dog,0.7742945551872253,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_scratch/failure_images/00147_true-bird_pred-dog.png,bird,0.9810683131217957,True,,dog,0.8881279230117798,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_kd_from_scratch_vit/failure_images/00147_true-bird_pred-dog.png,dog,0.9971816539764404,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_kd_from_pretrained_vit/failure_images/00147_true-bird_pred-dog.png,4,vit_scratch;mamba_scratch;mamba_kd_from_scratch_vit;mamba_kd_from_pretrained_vit,True,False,False,False,False,True
149,cifar10_test_00149,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,149,bird,cat,0.5234233736991882,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_scratch/failure_images/00149_true-bird_pred-cat.png,bird,0.9999980926513672,True,,bird,1.0,True,,bird,0.9945936799049377,True,,bird,0.9999926090240479,True,,1,vit_scratch,False,False,True,False,False,False
150,cifar10_test_00150,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,150,ship,airplane,0.9758086204528809,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_scratch/failure_images/00150_true-ship_pred-airplane.png,ship,0.9999966621398926,True,,ship,0.9998431205749512,True,,ship,0.9969884753227234,True,,ship,0.9999793767929077,True,,1,vit_scratch,False,False,True,False,False,False
156,cifar10_test_00156,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,156,bird,bird,0.9396546483039856,True,,bird,1.0,True,,bird,0.9999960660934448,True,,cat,0.9342539310455322,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_kd_from_scratch_vit/failure_images/00156_true-bird_pred-cat.png,bird,0.9999996423721313,True,,1,mamba_kd_from_scratch_vit,False,False,False,True,False,False
158,cifar10_test_00158,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,158,dog,dog,0.9984732270240784,True,,dog,0.9427348971366882,True,,dog,0.9999998807907104,True,,dog,0.5607015490531921,True,,cat,0.8800869584083557,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_kd_from_pretrained_vit/failure_images/00158_true-dog_pred-cat.png,1,mamba_kd_from_pretrained_vit,False,False,False,False,False,True
162,cifar10_test_00162,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,162,frog,frog,0.9751469492912292,True,,cat,0.9049831032752991,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_scratch/failure_images/00162_true-frog_pred-cat.png,frog,0.9783092141151428,True,,cat,0.5811842679977417,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_kd_from_scratch_vit/failure_images/00162_true-frog_pred-cat.png,frog,0.5269136428833008,True,,2,mamba_scratch;mamba_kd_from_scratch_vit,False,False,False,True,False,False
165,cifar10_test_00165,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,165,deer,bird,0.9770259261131287,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_scratch/failure_images/00165_true-deer_pred-bird.png,bird,0.9961287975311279,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_scratch/failure_images/00165_true-deer_pred-bird.png,deer,0.9999841451644897,True,,bird,0.5485126376152039,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_kd_from_scratch_vit/failure_images/00165_true-deer_pred-bird.png,bird,0.9999685287475586,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_kd_from_pretrained_vit/failure_images/00165_true-deer_pred-bird.png,4,vit_scratch;mamba_scratch;mamba_kd_from_scratch_vit;mamba_kd_from_pretrained_vit,True,False,False,False,False,True
169,cifar10_test_00169,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,169,airplane,ship,0.6704633831977844,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_scratch/failure_images/00169_true-airplane_pred-ship.png,airplane,0.8295594453811646,True,,airplane,0.9999995231628418,True,,deer,0.6139165163040161,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_kd_from_scratch_vit/failure_images/00169_true-airplane_pred-deer.png,ship,0.9913228750228882,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_kd_from_pretrained_vit/failure_images/00169_true-airplane_pred-ship.png,3,vit_scratch;mamba_kd_from_scratch_vit;mamba_kd_from_pretrained_vit,True,False,False,False,False,True
171,cifar10_test_00171,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,171,truck,horse,0.6689960956573486,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_scratch/failure_images/00171_true-truck_pred-horse.png,truck,0.8717203140258789,True,,truck,0.9999997615814209,True,,truck,0.9777076244354248,True,,truck,0.9958460927009583,True,,1,vit_scratch,False,False,True,False,False,False
178,cifar10_test_00178,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,178,dog,cat,0.9166356921195984,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_scratch/failure_images/00178_true-dog_pred-cat.png,cat,0.9999998807907104,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_scratch/failure_images/00178_true-dog_pred-cat.png,dog,0.9999994039535522,True,,cat,0.7980678081512451,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_kd_from_scratch_vit/failure_images/00178_true-dog_pred-cat.png,cat,0.999924898147583,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_kd_from_pretrained_vit/failure_images/00178_true-dog_pred-cat.png,4,vit_scratch;mamba_scratch;mamba_kd_from_scratch_vit;mamba_kd_from_pretrained_vit,True,False,False,False,False,True
188,cifar10_test_00188,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,188,deer,cat,0.9999032020568848,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_scratch/failure_images/00188_true-deer_pred-cat.png,cat,0.9996792078018188,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_scratch/failure_images/00188_true-deer_pred-cat.png,deer,0.9999970197677612,True,,cat,0.5372999310493469,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_kd_from_scratch_vit/failure_images/00188_true-deer_pred-cat.png,cat,0.9998207688331604,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_kd_from_pretrained_vit/failure_images/00188_true-deer_pred-cat.png,4,vit_scratch;mamba_scratch;mamba_kd_from_scratch_vit;mamba_kd_from_pretrained_vit,True,False,False,False,False,True
206,cifar10_test_00206,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,206,airplane,bird,0.5005252957344055,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_scratch/failure_images/00206_true-airplane_pred-bird.png,airplane,0.5419380068778992,True,,airplane,0.9999998807907104,True,,airplane,0.9777642488479614,True,,airplane,0.9999923706054688,True,,1,vit_scratch,False,False,True,False,False,False
210,cifar10_test_00210,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,210,horse,deer,0.9202726483345032,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_scratch/failure_images/00210_true-horse_pred-deer.png,horse,0.8441323041915894,True,,horse,0.9999997615814209,True,,horse,0.9385228157043457,True,,horse,0.9171044826507568,True,,1,vit_scratch,False,False,True,False,False,False
221,cifar10_test_00221,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,221,frog,frog,0.8011072874069214,True,,deer,0.4607439637184143,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_scratch/failure_images/00221_true-frog_pred-deer.png,frog,0.9999997615814209,True,,frog,0.9766871929168701,True,,dog,0.614282488822937,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_kd_from_pretrained_vit/failure_images/00221_true-frog_pred-dog.png,2,mamba_scratch;mamba_kd_from_pretrained_vit,False,False,False,False,False,True
223,cifar10_test_00223,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,223,deer,deer,0.995305061340332,True,,deer,0.9948416352272034,True,,deer,0.9999899864196777,True,,deer,0.9499461650848389,True,,cat,0.5015942454338074,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_kd_from_pretrained_vit/failure_images/00223_true-deer_pred-cat.png,1,mamba_kd_from_pretrained_vit,False,False,False,False,False,True
226,cifar10_test_00226,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,226,frog,deer,0.9757776260375977,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_scratch/failure_images/00226_true-frog_pred-deer.png,frog,0.9957263469696045,True,,airplane,0.9946198463439941,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_pretrained_finetuned/failure_images/00226_true-frog_pred-airplane.png,frog,0.500501275062561,True,,frog,0.9736614227294922,True,,2,vit_scratch;vit_pretrained_finetuned,False,False,True,False,True,False
232,cifar10_test_00232,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,232,dog,cat,0.9988974332809448,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_scratch/failure_images/00232_true-dog_pred-cat.png,dog,0.9290854930877686,True,,dog,0.999969482421875,True,,dog,0.7652089595794678,True,,cat,0.9996702671051025,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_kd_from_pretrained_vit/failure_images/00232_true-dog_pred-cat.png,2,vit_scratch;mamba_kd_from_pretrained_vit,False,False,True,False,False,True
239,cifar10_test_00239,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,239,dog,frog,0.7007598280906677,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_scratch/failure_images/00239_true-dog_pred-frog.png,dog,1.0,True,,dog,0.9999998807907104,True,,dog,0.9978891015052795,True,,dog,1.0,True,,1,vit_scratch,False,False,True,False,False,False
242,cifar10_test_00242,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,242,ship,airplane,0.6340785622596741,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_scratch/failure_images/00242_true-ship_pred-airplane.png,automobile,0.33678731322288513,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_scratch/failure_images/00242_true-ship_pred-automobile.png,ship,0.9999996423721313,True,,ship,0.7794053554534912,True,,ship,0.683643639087677,True,,2,vit_scratch;mamba_scratch,False,False,True,False,False,False
