test_index,image_id,source_path,source_record_index,true_class,vit_scratch_predicted_class,vit_scratch_confidence,vit_scratch_correct,vit_scratch_failure_image,mamba_scratch_predicted_class,mamba_scratch_confidence,mamba_scratch_correct,mamba_scratch_failure_image,vit_pretrained_finetuned_predicted_class,vit_pretrained_finetuned_confidence,vit_pretrained_finetuned_correct,vit_pretrained_finetuned_failure_image,mamba_kd_from_scratch_vit_predicted_class,mamba_kd_from_scratch_vit_confidence,mamba_kd_from_scratch_vit_correct,mamba_kd_from_scratch_vit_failure_image,mamba_kd_from_pretrained_vit_predicted_class,mamba_kd_from_pretrained_vit_confidence,mamba_kd_from_pretrained_vit_correct,mamba_kd_from_pretrained_vit_failure_image,failure_count,failed_models,failed_three_or_more,failed_all_models,scratch_pair_teacher_failed_student_passed,scratch_pair_student_failed_teacher_passed,pretrained_pair_teacher_failed_student_passed,pretrained_pair_student_failed_teacher_passed
10,cifar10_test_00010,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,10,airplane,airplane,0.8012742400169373,True,,airplane,0.9999969005584717,True,,airplane,1.0,True,,airplane,0.9993682503700256,True,,airplane,1.0,True,,0,,False,False,False,False,False,False
11,cifar10_test_00011,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,11,truck,truck,0.999984622001648,True,,truck,0.9999997615814209,True,,truck,1.0,True,,truck,0.9999673366546631,True,,truck,0.9999997615814209,True,,0,,False,False,False,False,False,False
12,cifar10_test_00012,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,12,dog,dog,0.9513899683952332,True,,dog,0.9999991655349731,True,,dog,0.9999998807907104,True,,dog,0.9995855689048767,True,,dog,0.9934843182563782,True,,0,,False,False,False,False,False,False
13,cifar10_test_00013,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,13,horse,horse,0.9999517202377319,True,,horse,1.0,True,,horse,1.0,True,,horse,0.9999796152114868,True,,horse,1.0,True,,0,,False,False,False,False,False,False
14,cifar10_test_00014,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,14,truck,truck,0.9999022483825684,True,,truck,1.0,True,,truck,0.9999998807907104,True,,truck,0.9999622106552124,True,,truck,1.0,True,,0,,False,False,False,False,False,False
15,cifar10_test_00015,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,15,ship,ship,0.9930344820022583,True,,ship,0.9998828172683716,True,,ship,1.0,True,,ship,0.998753547668457,True,,ship,0.9999990463256836,True,,0,,False,False,False,False,False,False
16,cifar10_test_00016,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,16,dog,dog,0.9686716198921204,True,,dog,0.9997519850730896,True,,dog,0.9999992847442627,True,,dog,0.9334865808486938,True,,dog,0.999962329864502,True,,0,,False,False,False,False,False,False
17,cifar10_test_00017,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,17,horse,horse,0.4967750012874603,True,,horse,1.0,True,,horse,0.9999992847442627,True,,horse,0.9990092515945435,True,,horse,1.0,True,,0,,False,False,False,False,False,False
18,cifar10_test_00018,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,18,ship,ship,0.9532989859580994,True,,ship,0.9999722242355347,True,,ship,1.0,True,,ship,0.9997774958610535,True,,ship,1.0,True,,0,,False,False,False,False,False,False
19,cifar10_test_00019,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,19,frog,frog,0.9999959468841553,True,,frog,1.0,True,,frog,1.0,True,,frog,0.9999860525131226,True,,frog,0.9999995231628418,True,,0,,False,False,False,False,False,False
20,cifar10_test_00020,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,20,horse,horse,0.9999974966049194,True,,horse,0.9996820688247681,True,,horse,0.9999990463256836,True,,horse,0.9997983574867249,True,,horse,0.9999992847442627,True,,0,,False,False,False,False,False,False
21,cifar10_test_00021,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,21,airplane,airplane,0.9353652596473694,True,,airplane,0.9999812841415405,True,,airplane,0.9999996423721313,True,,airplane,0.9580667018890381,True,,airplane,0.9999797344207764,True,,0,,False,False,False,False,False,False
22,cifar10_test_00022,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,22,deer,deer,0.9996834993362427,True,,deer,0.9996482133865356,True,,deer,0.9999996423721313,True,,deer,0.9861757159233093,True,,deer,0.9813046455383301,True,,0,,False,False,False,False,False,False
23,cifar10_test_00023,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,23,truck,truck,0.9999266862869263,True,,truck,0.9999998807907104,True,,truck,0.9999998807907104,True,,truck,0.9988973140716553,True,,truck,0.9999978542327881,True,,0,,False,False,False,False,False,False
24,cifar10_test_00024,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,24,dog,dog,0.9705426692962646,True,,dog,0.9690240025520325,True,,dog,0.9999998807907104,True,,dog,0.9860745072364807,True,,dog,0.9999992847442627,True,,0,,False,False,False,False,False,False
25,cifar10_test_00025,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,25,bird,bird,0.9865871071815491,True,,bird,0.9443463683128357,True,,bird,1.0,True,,bird,0.9932593703269958,True,,bird,0.6765756607055664,True,,0,,False,False,False,False,False,False
26,cifar10_test_00026,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,26,deer,deer,0.9999536275863647,True,,deer,0.9960112571716309,True,,deer,0.9999998807907104,True,,deer,0.9989187717437744,True,,deer,0.930027186870575,True,,0,,False,False,False,False,False,False
27,cifar10_test_00027,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,27,airplane,frog,0.8292045593261719,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_scratch/failure_images/00027_true-airplane_pred-frog.png,airplane,0.7235693335533142,True,,airplane,1.0,True,,airplane,0.6062951683998108,True,,airplane,1.0,True,,1,vit_scratch,False,False,True,False,False,False
28,cifar10_test_00028,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,28,truck,truck,0.9999579191207886,True,,truck,1.0,True,,truck,0.9999998807907104,True,,truck,0.9999563694000244,True,,truck,1.0,True,,0,,False,False,False,False,False,False
29,cifar10_test_00029,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,29,frog,frog,0.9909523725509644,True,,frog,1.0,True,,frog,0.9999998807907104,True,,frog,0.99996018409729,True,,frog,1.0,True,,0,,False,False,False,False,False,False
30,cifar10_test_00030,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,30,frog,frog,0.9999737739562988,True,,frog,0.9999915361404419,True,,frog,0.9999996423721313,True,,frog,0.9999586343765259,True,,frog,0.9999966621398926,True,,0,,False,False,False,False,False,False
31,cifar10_test_00031,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,31,dog,dog,0.9998998641967773,True,,dog,0.9999927282333374,True,,dog,1.0,True,,dog,0.998910665512085,True,,dog,0.9999998807907104,True,,0,,False,False,False,False,False,False
32,cifar10_test_00032,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,32,deer,deer,0.9997956156730652,True,,deer,0.9991934895515442,True,,deer,0.9999992847442627,True,,deer,0.9995667338371277,True,,deer,0.9994052648544312,True,,0,,False,False,False,False,False,False
33,cifar10_test_00033,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,33,dog,dog,0.9669902920722961,True,,cat,0.5032067894935608,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_scratch/failure_images/00033_true-dog_pred-cat.png,dog,0.9999994039535522,True,,dog,0.8127222061157227,True,,bird,0.4993424713611603,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_kd_from_pretrained_vit/failure_images/00033_true-dog_pred-bird.png,2,mamba_scratch;mamba_kd_from_pretrained_vit,False,False,False,False,False,True
34,cifar10_test_00034,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,34,truck,truck,0.9999693632125854,True,,truck,1.0,True,,truck,1.0,True,,truck,0.9999853372573853,True,,truck,1.0,True,,0,,False,False,False,False,False,False
35,cifar10_test_00035,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,35,bird,cat,0.5365921854972839,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_scratch/failure_images/00035_true-bird_pred-cat.png,automobile,0.6133114695549011,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_scratch/failure_images/00035_true-bird_pred-automobile.png,bird,1.0,True,,automobile,0.7273434996604919,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_kd_from_scratch_vit/failure_images/00035_true-bird_pred-automobile.png,cat,0.7804816961288452,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_kd_from_pretrained_vit/failure_images/00035_true-bird_pred-cat.png,4,vit_scratch;mamba_scratch;mamba_kd_from_scratch_vit;mamba_kd_from_pretrained_vit,True,False,False,False,False,True
36,cifar10_test_00036,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,36,deer,horse,0.9559328556060791,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_scratch/failure_images/00036_true-deer_pred-horse.png,deer,0.9937392473220825,True,,deer,0.9999992847442627,True,,horse,0.9308708906173706,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_kd_from_scratch_vit/failure_images/00036_true-deer_pred-horse.png,horse,0.8876046538352966,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_kd_from_pretrained_vit/failure_images/00036_true-deer_pred-horse.png,3,vit_scratch;mamba_kd_from_scratch_vit;mamba_kd_from_pretrained_vit,True,False,False,False,False,True
37,cifar10_test_00037,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,37,automobile,automobile,0.9999390840530396,True,,truck,0.5578537583351135,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_scratch/failure_images/00037_true-automobile_pred-truck.png,truck,0.9971389770507812,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_pretrained_finetuned/failure_images/00037_true-automobile_pred-truck.png,automobile,0.999298095703125,True,,truck,0.8835192322731018,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_kd_from_pretrained_vit/failure_images/00037_true-automobile_pred-truck.png,3,mamba_scratch;vit_pretrained_finetuned;mamba_kd_from_pretrained_vit,True,False,False,False,False,False
38,cifar10_test_00038,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,38,truck,truck,0.9998924732208252,True,,truck,0.9999951124191284,True,,truck,0.9999998807907104,True,,truck,0.9999029636383057,True,,truck,0.9999997615814209,True,,0,,False,False,False,False,False,False
39,cifar10_test_00039,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,39,dog,dog,0.9999841451644897,True,,dog,1.0,True,,dog,1.0,True,,dog,0.9999648332595825,True,,dog,1.0,True,,0,,False,False,False,False,False,False
40,cifar10_test_00040,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,40,deer,deer,0.9999781847000122,True,,deer,0.9999947547912598,True,,deer,0.9999998807907104,True,,deer,0.9995173215866089,True,,deer,0.9999996423721313,True,,0,,False,False,False,False,False,False
41,cifar10_test_00041,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,41,frog,frog,0.9999756813049316,True,,frog,1.0,True,,frog,0.9999998807907104,True,,frog,0.9999818801879883,True,,frog,0.9999997615814209,True,,0,,False,False,False,False,False,False
42,cifar10_test_00042,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,42,dog,dog,0.9996486902236938,True,,dog,0.9989206790924072,True,,dog,0.9999980926513672,True,,dog,0.9915729761123657,True,,dog,0.9999387264251709,True,,0,,False,False,False,False,False,False
43,cifar10_test_00043,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,43,frog,frog,0.9997296929359436,True,,frog,0.9999990463256836,True,,frog,0.9999997615814209,True,,frog,0.9996960163116455,True,,frog,0.9999992847442627,True,,0,,False,False,False,False,False,False
44,cifar10_test_00044,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,44,airplane,airplane,0.9999890327453613,True,,airplane,0.9999078512191772,True,,airplane,1.0,True,,airplane,0.9986246824264526,True,,airplane,0.9999905824661255,True,,0,,False,False,False,False,False,False
45,cifar10_test_00045,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,45,truck,truck,0.9999721050262451,True,,truck,1.0,True,,truck,0.9999998807907104,True,,truck,0.9999115467071533,True,,truck,1.0,True,,0,,False,False,False,False,False,False
46,cifar10_test_00046,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,46,cat,dog,0.9195250272750854,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_scratch/failure_images/00046_true-cat_pred-dog.png,cat,0.9918568134307861,True,,cat,0.999981164932251,True,,cat,0.9973512887954712,True,,cat,0.9999946355819702,True,,1,vit_scratch,False,False,True,False,False,False
47,cifar10_test_00047,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,47,truck,truck,0.956409752368927,True,,truck,0.9949001669883728,True,,truck,0.997546374797821,True,,truck,0.9880643486976624,True,,truck,0.8827774524688721,True,,0,,False,False,False,False,False,False
48,cifar10_test_00048,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,48,horse,horse,0.9901484251022339,True,,horse,0.9999996423721313,True,,horse,0.9999996423721313,True,,horse,0.998715877532959,True,,horse,0.999995231628418,True,,0,,False,False,False,False,False,False
49,cifar10_test_00049,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,49,frog,frog,0.9988447427749634,True,,frog,0.9999508857727051,True,,frog,1.0,True,,frog,0.9978049397468567,True,,frog,0.9999998807907104,True,,0,,False,False,False,False,False,False
50,cifar10_test_00050,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,50,truck,truck,0.9978271126747131,True,,truck,0.9999943971633911,True,,truck,1.0,True,,truck,0.9986231327056885,True,,truck,0.9999996423721313,True,,0,,False,False,False,False,False,False
51,cifar10_test_00051,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,51,ship,ship,0.999941349029541,True,,ship,0.9997156262397766,True,,ship,1.0,True,,ship,0.9998268485069275,True,,ship,0.9999992847442627,True,,0,,False,False,False,False,False,False
52,cifar10_test_00052,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,52,airplane,frog,0.6783310174942017,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_scratch/failure_images/00052_true-airplane_pred-frog.png,horse,0.9483225345611572,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_scratch/failure_images/00052_true-airplane_pred-horse.png,airplane,1.0,True,,dog,0.9307965040206909,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_kd_from_scratch_vit/failure_images/00052_true-airplane_pred-dog.png,horse,0.4708155393600464,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_kd_from_pretrained_vit/failure_images/00052_true-airplane_pred-horse.png,4,vit_scratch;mamba_scratch;mamba_kd_from_scratch_vit;mamba_kd_from_pretrained_vit,True,False,False,False,False,True
53,cifar10_test_00053,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,53,cat,cat,0.9978677034378052,True,,cat,0.9998672008514404,True,,cat,0.9999953508377075,True,,dog,0.8049301505088806,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_kd_from_scratch_vit/failure_images/00053_true-cat_pred-dog.png,cat,0.9976256489753723,True,,1,mamba_kd_from_scratch_vit,False,False,False,True,False,False
54,cifar10_test_00054,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,54,ship,ship,0.999981164932251,True,,ship,0.9999018907546997,True,,ship,0.9999998807907104,True,,ship,0.9998732805252075,True,,ship,0.9999982118606567,True,,0,,False,False,False,False,False,False
55,cifar10_test_00055,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,55,ship,ship,0.9999985694885254,True,,ship,1.0,True,,ship,0.9999998807907104,True,,ship,0.9999982118606567,True,,ship,1.0,True,,0,,False,False,False,False,False,False
56,cifar10_test_00056,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,56,horse,horse,0.8505824208259583,True,,horse,0.9884010553359985,True,,horse,1.0,True,,horse,0.9108076095581055,True,,horse,0.9675121307373047,True,,0,,False,False,False,False,False,False
57,cifar10_test_00057,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,57,horse,cat,0.8625379204750061,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_scratch/failure_images/00057_true-horse_pred-cat.png,dog,0.7902746200561523,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_scratch/failure_images/00057_true-horse_pred-dog.png,horse,0.9999995231628418,True,,dog,0.7726250290870667,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_kd_from_scratch_vit/failure_images/00057_true-horse_pred-dog.png,dog,0.9998277425765991,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_kd_from_pretrained_vit/failure_images/00057_true-horse_pred-dog.png,4,vit_scratch;mamba_scratch;mamba_kd_from_scratch_vit;mamba_kd_from_pretrained_vit,True,False,False,False,False,True
58,cifar10_test_00058,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,58,deer,frog,0.9834270477294922,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_scratch/failure_images/00058_true-deer_pred-frog.png,cat,0.740386962890625,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_scratch/failure_images/00058_true-deer_pred-cat.png,deer,0.9999960660934448,True,,cat,0.8784341812133789,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_kd_from_scratch_vit/failure_images/00058_true-deer_pred-cat.png,cat,0.9989436268806458,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_kd_from_pretrained_vit/failure_images/00058_true-deer_pred-cat.png,4,vit_scratch;mamba_scratch;mamba_kd_from_scratch_vit;mamba_kd_from_pretrained_vit,True,False,False,False,False,True
59,cifar10_test_00059,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,59,frog,dog,0.5030473470687866,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_scratch/failure_images/00059_true-frog_pred-dog.png,frog,0.9952396154403687,True,,cat,0.9918588995933533,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_pretrained_finetuned/failure_images/00059_true-frog_pred-cat.png,frog,0.672905683517456,True,,bird,0.999860405921936,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_kd_from_pretrained_vit/failure_images/00059_true-frog_pred-bird.png,3,vit_scratch;vit_pretrained_finetuned;mamba_kd_from_pretrained_vit,True,False,True,False,False,False
60,cifar10_test_00060,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,60,horse,horse,0.9995606541633606,True,,horse,1.0,True,,horse,0.9999996423721313,True,,horse,0.9999657869338989,True,,horse,0.9999994039535522,True,,0,,False,False,False,False,False,False
61,cifar10_test_00061,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,61,cat,cat,0.6481651067733765,True,,dog,0.9999991655349731,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_scratch/failure_images/00061_true-cat_pred-dog.png,dog,0.9952287673950195,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_pretrained_finetuned/failure_images/00061_true-cat_pred-dog.png,dog,0.9034970998764038,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_kd_from_scratch_vit/failure_images/00061_true-cat_pred-dog.png,dog,0.9999992847442627,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_kd_from_pretrained_vit/failure_images/00061_true-cat_pred-dog.png,4,mamba_scratch;vit_pretrained_finetuned;mamba_kd_from_scratch_vit;mamba_kd_from_pretrained_vit,True,False,False,True,False,False
62,cifar10_test_00062,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,62,frog,frog,0.9999762773513794,True,,frog,1.0,True,,frog,0.9999997615814209,True,,frog,0.9998435974121094,True,,frog,0.9999991655349731,True,,0,,False,False,False,False,False,False
63,cifar10_test_00063,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,63,cat,cat,0.9328651428222656,True,,cat,0.9647518396377563,True,,cat,0.9999997615814209,True,,cat,0.9024118185043335,True,,cat,0.999121367931366,True,,0,,False,False,False,False,False,False
64,cifar10_test_00064,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,64,frog,frog,0.9999895095825195,True,,frog,1.0,True,,frog,0.9999996423721313,True,,frog,0.999903678894043,True,,frog,1.0,True,,0,,False,False,False,False,False,False
65,cifar10_test_00065,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,65,bird,bird,0.9999512434005737,True,,bird,0.9999971389770508,True,,bird,0.9999998807907104,True,,bird,0.9998243451118469,True,,bird,0.9999995231628418,True,,0,,False,False,False,False,False,False
66,cifar10_test_00066,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,66,automobile,automobile,0.9995470643043518,True,,automobile,0.8788763880729675,True,,automobile,0.9999984502792358,True,,automobile,0.9989446997642517,True,,automobile,1.0,True,,0,,False,False,False,False,False,False
